Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,V06,109.875,109.875,0.0,0.0
AL2 - Álcool Anidro,U06,970.0,960.0,-10.0,300.0
AL2 - Álcool Anidro,V06,980.0,979.0,-1.0,30.0
AL2 - Álcool Anidro,X06,990.0,987.5,-2.5,75.0
AL2 - Álcool Anidro,Z06,1000.0,1002.0,2.0,60.0
AL2 - Álcool Anidro,F07,1020.0,1021.5,1.5,45.0
AL2 - Álcool Anidro,G07,1035.24,1040.0,4.76,142.8
AL2 - Álcool Anidro,H07,1045.0,1050.0,5.0,150.0
ALA - Álcool anidro,U06,970.0,960.0,-10.0,300.0
ALA - Álcool anidro,V06,980.0,979.0,-1.0,30.0
ALA - Álcool anidro,X06,990.0,987.5,-2.5,75.0
ALA - Álcool anidro,Z06,1000.0,1002.0,2.0,60.0
ALA - Álcool anidro,F07,1020.0,1021.5,1.5,45.0
ALA - Álcool anidro,G07,1035.24,1040.0,4.76,142.8
ALA - Álcool anidro,H07,1045.0,1050.0,5.0,150.0
B15 - Global 2015,V06,109.6875,109.7188,0.0313,33.3
B19 - Global 2019,V06,118.6563,118.6875,0.0312,33.19
B34 - Global 2034,V06,115.0938,115.0938,0.0,0.0
B40 - Global 2040,V06,130.4063,130.4375,0.0312,33.19
BG2 - Boi gordo,U06,58.21,58.39,0.18,59.4
BG2 - Boi gordo,V06,60.24,60.48,0.24,79.2
BG2 - Boi gordo,X06,60.62,60.85,0.23,75.9
BG2 - Boi gordo,Z06,59.6,59.76,0.16,52.8
BG2 - Boi gordo,F07,57.94,58.2,0.26,85.8
BG2 - Boi gordo,G07,58.02,58.15,0.13,42.9
BG2 - Boi gordo,J07,57.68,57.8,0.12,39.6
BG2 - Boi gordo,K07,57.0,57.2,0.2,66.0
BG2 - Boi gordo,N07,60.0,60.3,0.3,99.0
BG2 - Boi gordo,V07,64.15,64.25,0.1,33.0
BGI - Boi gordo,U06,58.21,58.39,0.18,59.4
BGI - Boi gordo,V06,60.24,60.48,0.24,79.2
BGI - Boi gordo,X06,60.62,60.85,0.23,75.9
BGI - Boi gordo,Z06,59.6,59.76,0.16,52.8
BGI - Boi gordo,F07,57.94,58.2,0.26,85.8
BGI - Boi gordo,G07,58.02,58.15,0.13,42.9
BGI - Boi gordo,J07,57.68,57.8,0.12,39.6
BGI - Boi gordo,K07,57.0,57.2,0.2,66.0
BGI - Boi gordo,N07,60.0,60.3,0.3,99.0
BGI - Boi gordo,V07,64.15,64.25,0.1,33.0
BRI - Futuro do Índice Brasil 50,V06,5468.0,5528.0,60.0,600.0
BZ2 - Bezerro,G07,389.46,389.14,-0.32,10.56
BZ2 - Bezerro,H07,394.44,394.12,-0.32,10.56
BZ2 - Bezerro,J07,401.46,401.1,-0.36,11.88
BZ2 - Bezerro,K07,401.81,401.48,-0.33,10.89
BZE - Bezerro,G07,389.46,389.14,-0.32,10.56
BZE - Bezerro,H07,394.44,394.12,-0.32,10.56
BZE - Bezerro,J07,401.46,401.1,-0.36,11.88
BZE - Bezerro,K07,401.81,401.48,-0.33,10.89
CN2 - Milho,U06,17.53,17.7,0.17,76.5
CN2 - Milho,X06,17.24,17.3,0.06,27.0
CN2 - Milho,F07,17.51,17.6,0.09,40.5
CN2 - Milho,H07,17.25,17.28,0.03,13.5
